Time,Displacement,Force,Strain 1,Tensile displacement,Tensile stress,Tensile strain (Displacement)
(s),(mm),(kN),(%),(mm),(MPa),(%)
"43.4200","4.3739","16.0458","-0.0047","4.3379","410.8000","5.4199"
"43.4400","4.3760","16.0508","0.0001","4.3400","410.9255","5.4226"
"43.4600","4.3781","16.0562","0.0046","4.3421","411.0662","5.4252"
"43.4800","4.3801","16.0592","0.0005","4.3440","411.1416","5.4276"
"43.5000","4.3820","16.0596","-0.0015","4.3460","411.1514","5.4300"
"43.5200","4.3837","16.0580","-0.0037","4.3477","411.1121","5.4322"
"43.5400","4.3857","16.0556","0.0014","4.3497","411.0489","5.4347"
"43.5600","4.3880","16.0570","0.0040","4.3519","411.0844","5.4374"
"43.5800","4.3900","16.0616","0.0002","4.3540","411.2029","5.4400"
"43.6000","4.3921","16.0651","-0.0007","4.3560","411.2924","5.4426"
"43.6200","4.3942","16.0674","-0.0040","4.3581","411.3517","5.4452"
"43.6400","4.3962","16.0693","0.0020","4.3602","411.4013","5.4478"
"43.6600","4.3979","16.0691","0.0056","4.3619","411.3955","5.4499"
"43.6800","4.3998","16.0656","-0.0028","4.3638","411.3063","5.4523"
"43.7000","4.4018","16.0642","-0.0016","4.3658","411.2688","5.4548"
"43.7200","4.4038","16.0656","0.0005","4.3678","411.3058","5.4573"
"43.7400","4.4059","16.0680","0.0009","4.3699","411.3661","5.4599"
"43.7600","4.4080","16.0713","0.0018","4.3720","411.4520","5.4625"
"43.7800","4.4100","16.0741","-0.0016","4.3740","411.5244","5.4650"
"43.8000","4.4117","16.0739","0.0019","4.3757","411.5180","5.4671"
"43.8200","4.4135","16.0700","-0.0001","4.3774","411.4172","5.4693"
"43.8400","4.4156","16.0681","-0.0029","4.3795","411.3691","5.4720"
"43.8600","4.4178","16.0715","0.0031","4.3817","411.4565","5.4747"
"43.8800","4.4201","16.0779","0.0005","4.3841","411.6193","5.4776"
"43.9000","4.4223","16.0846","0.0003","4.3863","411.7928","5.4804"
"43.9200","4.4242","16.0884","-0.0004","4.3882","411.8885","5.4828"
"43.9400","4.4258","16.0862","-0.0026","4.3898","411.8342","5.4848"
"43.9600","4.4277","16.0800","0.0029","4.3916","411.6748","5.4871"
"43.9800","4.4299","16.0777","0.0017","4.3939","411.6167","5.4898"
"44.0000","4.4321","16.0822","0.0007","4.3961","411.7307","5.4926"
"44.0200","4.4343","16.0886","-0.0020","4.3982","411.8940","5.4953"
"44.0400","4.4362","16.0919","-0.0034","4.4002","411.9778","5.4977"
"44.0600","4.4380","16.0910","0.0050","4.4020","411.9561","5.5000"
"44.0800","4.4397","16.0880","0.0025","4.4037","411.8784","5.5022"
"44.1000","4.4417","16.0846","-0.0024","4.4057","411.7931","5.5046"
"44.1200","4.4440","16.0859","-0.0018","4.4079","411.8244","5.5074"
"44.1400","4.4461","16.0916","-0.0006","4.4100","411.9703","5.5101"
"44.1600","4.4481","16.0959","0.0029","4.4121","412.0816","5.5126"
"44.1800","4.4502","16.0978","0.0011","4.4141","412.1308","5.5152"
"44.2000","4.4522","16.0987","-0.0008","4.4161","412.1526","5.5177"
"44.2200","4.4539","16.0981","-0.0013","4.4178","412.1365","5.5198"
"44.2400","4.4558","16.0949","-0.0011","4.4197","412.0546","5.5222"
"44.2600","4.4579","16.0942","0.0027","4.4218","412.0369","5.5248"
"44.2800","4.4599","16.0971","0.0014","4.4239","412.1112","5.5274"
"44.3000","4.4621","16.1005","-0.0023","4.4260","412.1982","5.5300"
"44.3200","4.4642","16.1039","0.0004","4.4281","412.2873","5.5327"
"44.3400","4.4662","16.1066","0.0008","4.4302","412.3551","5.5352"
"44.3600","4.4679","16.1067","-0.0011","4.4319","412.3579","5.5374"
"44.3800","4.4698","16.1034","0.0010","4.4338","412.2734","5.5397"
"44.4000","4.4719","16.1018","0.0014","4.4358","412.2325","5.5423"
"44.4200","4.4740","16.1041","-0.0001","4.4380","412.2916","5.5450"
"44.4400","4.4762","16.1085","-0.0026","4.4402","412.4040","5.5477"
"44.4600","4.4783","16.1130","-0.0012","4.4423","412.5182","5.5504"
"44.4800","4.4803","16.1152","0.0047","4.4442","412.5746","5.5528"
"44.5000","4.4819","16.1136","0.0012","4.4459","412.5350","5.5549"
"44.5200","4.4837","16.1086","-0.0022","4.4477","412.4059","5.5571"
"44.5400","4.4859","16.1064","-0.0015","4.4498","412.3494","5.5598"
"44.5600","4.4880","16.1102","-0.0008","4.4520","412.4482","5.5625"
"44.5800","4.4901","16.1155","0.0045","4.4541","412.5831","5.5651"
"44.6000","4.4921","16.1184","0.0012","4.4560","412.6570","5.5675"
"44.6200","4.4940","16.1185","-0.0034","4.4580","412.6610","5.5699"
"44.6400","4.4957","16.1173","-0.0012","4.4597","412.6297","5.5721"
"44.6600","4.4976","16.1145","0.0007","4.4616","412.5578","5.5745"
"44.6800","4.4998","16.1144","0.0038","4.4638","412.5560","5.5772"
"44.7000","4.5019","16.1189","0.0001","4.4659","412.6711","5.5798"
"44.7200","4.5040","16.1230","-0.0032","4.4679","412.7758","5.5824"
"44.7400","4.5061","16.1259","0.0008","4.4701","412.8495","5.5851"
"44.7600","4.5082","16.1288","0.0003","4.4722","412.9236","5.5877"
"44.7800","4.5100","16.1303","0.0014","4.4740","412.9632","5.5900"
"44.8000","4.5119","16.1279","0.0009","4.4758","412.9007","5.5923"
"44.8200","4.5139","16.1259","-0.0024","4.4779","412.8492","5.5948"
"44.8400","4.5159","16.1269","0.0005","4.4799","412.8747","5.5973"
"44.8600","4.5180","16.1294","-0.0001","4.4820","412.9379","5.6000"
"44.8800","4.5202","16.1330","0.0005","4.4842","413.0313","5.6027"
"44.9000","4.5222","16.1363","0.0013","4.4862","413.1169","5.6052"
"44.9200","4.5239","16.1365","-0.0011","4.4879","413.1208","5.6073"
"44.9400","4.5257","16.1324","0.0015","4.4896","413.0155","5.6095"
"44.9600","4.5277","16.1292","-0.0021","4.4917","412.9344","5.6121"
"44.9800","4.5299","16.1311","-0.0009","4.4938","412.9816","5.6148"
"45.0000","4.5321","16.1363","0.0046","4.4961","413.1156","5.6176"
"45.0200","4.5343","16.1426","-0.0009","4.4983","413.2779","5.6203"
"45.0400","4.5363","16.1462","-0.0018","4.5003","413.3682","5.6228"
"45.0600","4.5379","16.1448","-0.0013","4.5019","413.3338","5.6248"
"45.0800","4.5396","16.1387","0.0010","4.5036","413.1783","5.6269"
"45.1000","4.5418","16.1352","0.0036","4.5058","413.0866","5.6297"
"45.1200","4.5441","16.1389","-0.0018","4.5080","413.1830","5.6325"
"45.1400","4.5462","16.1458","-0.0014","4.5102","413.3598","5.6352"
"45.1600","4.5482","16.1503","-0.0013","4.5122","413.4729","5.6377"
"45.1800","4.5501","16.1505","0.0008","4.5140","413.4800","5.6400"
"45.2000","4.5518","16.1482","0.0048","4.5158","413.4203","5.6422"
"45.2200","4.5537","16.1446","-0.0017","4.5177","413.3288","5.6446"
"45.2400","4.5560","16.1444","-0.0039","4.5199","413.3243","5.6474"
"45.2600","4.5581","16.1498","0.0007","4.5221","413.4604","5.6501"
"45.2800","4.5602","16.1549","0.0031","4.5242","413.5907","5.6527"
"45.3000","4.5622","16.1574","0.0015","4.5262","413.6547","5.6552"
"45.3200","4.5643","16.1582","-0.0022","4.5282","413.6753","5.6577"
"45.3400","4.5660","16.1577","-0.0005","4.5300","413.6627","5.6600"
"45.3600","4.5678","16.1546","0.0013","4.5318","413.5835","5.6622"
"45.3800","4.5699","16.1526","-0.0010","4.5339","413.5319","5.6648"
"45.4000","4.5719","16.1541","0.0014","4.5358","413.5727","5.6672"
"45.4200","4.5739","16.1566","0.0016","4.5379","413.6345","5.6698"
"45.4400","4.5759","16.1591","-0.0024","4.5399","413.6994","5.6723"
"45.4600","4.5780","16.1615","-0.0003","4.5419","413.7621","5.6749"
"45.4800","4.5798","16.1630","0.0001","4.5438","413.7998","5.6772"
"45.5000","4.5815","16.1613","0.0016","4.5455","413.7559","5.6793"
"45.5200","4.5836","16.1592","0.0029","4.5476","413.7028","5.6819"
"45.5400","4.5858","16.1616","-0.0024","4.5498","413.7625","5.6847"
"45.5600","4.5880","16.1666","-0.0019","4.5520","413.8917","5.6875"
"45.5800","4.5903","16.1722","-0.0001","4.5542","414.0356","5.6902"
"45.6000","4.5923","16.1762","0.0031","4.5563","414.1362","5.6928"
"45.6200","4.5940","16.1760","0.0033","4.5580","414.1324","5.6949"
"45.6400","4.5958","16.1709","-0.0050","4.5597","414.0014","5.6971"
"45.6600","4.5979","16.1666","-0.0017","4.5618","413.8927","5.6997"
"45.6800","4.6001","16.1689","0.0034","4.5640","413.9496","5.7025"
"45.7000","4.6022","16.1743","0.0015","4.5662","414.0892","5.7051"
"45.7200","4.6042","16.1781","0.0006","4.5681","414.1848","5.7076"
"45.7400","4.6061","16.1784","-0.0025","4.5701","414.1931","5.7100"
"45.7600","4.6079","16.1770","-0.0001","4.5719","414.1588","5.7123"
"45.7800","4.6098","16.1745","0.0007","4.5737","414.0947","5.7146"
"45.8000","4.6119","16.1736","-0.0003","4.5758","414.0712","5.7172"
"45.8200","4.6140","16.1768","0.0030","4.5779","414.1521","5.7199"
"45.8400","4.6160","16.1806","-0.0020","4.5800","414.2495","5.7224"
"45.8600","4.6181","16.1833","-0.0024","4.5821","414.3183","5.7250"
"45.8800","4.6203","16.1856","0.0022","4.5842","414.3781","5.7277"
"45.9000","4.6221","16.1878","0.0007","4.5861","414.4351","5.7301"
"45.9200","4.6239","16.1860","0.0021","4.5878","414.3882","5.7322"
"45.9400","4.6258","16.1826","-0.0005","4.5898","414.3005","5.7347"
"45.9600","4.6279","16.1826","-0.0023","4.5918","414.3009","5.7372"
"45.9800","4.6299","16.1850","0.0009","4.5939","414.3620","5.7398"
"46.0000","4.6321","16.1889","0.0009","4.5961","414.4619","5.7425"
"46.0200","4.6343","16.1933","0.0029","4.5982","414.5760","5.7452"
"46.0400","4.6360","16.1957","-0.0019","4.6000","414.6375","5.7474"
"46.0600","4.6377","16.1926","-0.0039","4.6017","414.5570","5.7495"
"46.0800","4.6397","16.1881","0.0036","4.6037","414.4427","5.7520"
"46.1000","4.6419","16.1886","0.0007","4.6058","414.4553","5.7547"
"46.1200","4.6441","16.1935","-0.0003","4.6081","414.5795","5.7575"
"46.1400","4.6464","16.2000","0.0006","4.6104","414.7452","5.7604"
"46.1600","4.6484","16.2047","-0.0016","4.6124","414.8663","5.7629"
"46.1800","4.6501","16.2043","0.0020","4.6140","414.8555","5.7649"
"46.2000","4.6517","16.1980","-0.0004","4.6157","414.6948","5.7670"
"46.2200","4.6537","16.1924","0.0012","4.6177","414.5532","5.7695"
"46.2400","4.6560","16.1941","0.0017","4.6199","414.5964","5.7723"
"46.2600","4.6581","16.2003","-0.0045","4.6221","414.7548","5.7750"
"46.2800","4.6601","16.2053","0.0009","4.6241","414.8821","5.7775"
"46.3000","4.6620","16.2062","0.0016","4.6259","414.9064","5.7798"
"46.3200","4.6637","16.2042","0.0013","4.6277","414.8540","5.7820"
"46.3400","4.6655","16.2008","0.0017","4.6295","414.7664","5.7842"
"46.3600","4.6676","16.1989","-0.0046","4.6316","414.7185","5.7869"
"46.3800","4.6699","16.2030","0.0006","4.6339","414.8238","5.7897"
"46.4000","4.6720","16.2095","0.0035","4.6360","414.9891","5.7924"
"46.4200","4.6741","16.2138","0.0010","4.6381","415.0988","5.7950"
"46.4400","4.6762","16.2160","0.0001","4.6402","415.1549","5.7976"
"46.4600","4.6781","16.2171","-0.0039","4.6421","415.1832","5.8000"
"46.4800","4.6799","16.2153","0.0016","4.6439","415.1372","5.8022"
"46.5000","4.6820","16.2125","0.0025","4.6459","415.0655","5.8048"
"46.5200","4.6840","16.2133","-0.0013","4.6480","415.0861","5.8074"
"46.5400","4.6861","16.2155","0.0015","4.6500","415.1435","5.8099"
"46.5600","4.6881","16.2179","-0.0017","4.6521","415.2042","5.8125"
"46.5800","4.6901","16.2198","-0.0010","4.6541","415.2524","5.8150"
"46.6000","4.6920","16.2208","0.0020","4.6560","415.2791","5.8174"
"46.6200","4.6937","16.2191","0.0009","4.6577","415.2355","5.8195"
"46.6400","4.6957","16.2163","0.0018","4.6597","415.1642","5.8220"
"46.6600","4.6978","16.2172","-0.0027","4.6618","415.1871","5.8246"
"46.6800","4.6999","16.2206","-0.0014","4.6639","415.2739","5.8273"
"46.7000","4.7021","16.2248","0.0032","4.6661","415.3818","5.8300"
"46.7200","4.7042","16.2285","0.0008","4.6681","415.4755","5.8325"
"46.7400","4.7060","16.2297","0.0014","4.6699","415.5064","5.8348"
"46.7600","4.7076","16.2262","-0.0017","4.6715","415.4185","5.8368"
"46.7800","4.7096","16.2214","-0.0030","4.6735","415.2954","5.8393"
"46.8000","4.7118","16.2222","0.0031","4.6757","415.3142","5.8420"
"46.8200","4.7139","16.2275","0.0025","4.6779","415.4506","5.8447"
"46.8400","4.7160","16.2325","-0.0006","4.6799","415.5780","5.8473"
"46.8600","4.7180","16.2348","-0.0022","4.6819","415.6378","5.8498"
"46.8800","4.7199","16.2349","-0.0007","4.6838","415.6402","5.8521"
"46.9000","4.7216","16.2328","0.0033","4.6856","415.5868","5.8544"
"46.9200","4.7237","16.2304","0.0005","4.6876","415.5246","5.8569"
"46.9400","4.7259","16.2322","-0.0004","4.6898","415.5697","5.8596"
"46.9600","4.7279","16.2363","0.0003","4.6919","415.6765","5.8622"
"46.9800","4.7300","16.2394","-0.0025","4.6940","415.7565","5.8648"
"47.0000","4.7321","16.2417","0.0013","4.6961","415.8148","5.8675"
"47.0200","4.7341","16.2436","0.0035","4.6981","415.8637","5.8699"
"47.0400","4.7358","16.2426","-0.0001","4.6998","415.8384","5.8721"
"47.0600","4.7377","16.2393","-0.0022","4.7017","415.7527","5.8745"
"47.0800","4.7398","16.2388","-0.0013","4.7037","415.7406","5.8770"
"47.1000","4.7418","16.2410","0.0027","4.7058","415.7964","5.8796"
"47.1200","4.7441","16.2449","0.0016","4.7080","415.8968","5.8824"
"47.1400","4.7462","16.2496","-0.0012","4.7102","416.0163","5.8851"
"47.1600","4.7481","16.2520","0.0008","4.7120","416.0778","5.8874"
"47.1800","4.7497","16.2498","-0.0012","4.7137","416.0205","5.8894"
"47.2000","4.7516","16.2446","0.0000","4.7155","415.8886","5.8918"
"47.2200","4.7537","16.2435","0.0033","4.7177","415.8609","5.8944"
"47.2400","4.7559","16.2477","0.0001","4.7199","415.9685","5.8972"
"47.2600","4.7583","16.2544","-0.0004","4.7222","416.1389","5.9001"
"47.2800","4.7604","16.2606","-0.0013","4.7244","416.2983","5.9028"
"47.3000","4.7622","16.2629","0.0000","4.7262","416.3557","5.9051"
"47.3200","4.7638","16.2585","0.0024","4.7278","416.2436","5.9071"
"47.3400","4.7658","16.2522","-0.0003","4.7297","416.0829","5.9095"
"47.3600","4.7680","16.2518","0.0006","4.7320","416.0730","5.9123"
"47.3800","4.7702","16.2572","-0.0020","4.7342","416.2113","5.9151"
"47.4000","4.7723","16.2630","-0.0020","4.7363","416.3591","5.9177"
"47.4200","4.7742","16.2647","0.0042","4.7382","416.4042","5.9200"
"47.4400","4.7760","16.2628","0.0020","4.7400","416.3530","5.9223"
"47.4600","4.7777","16.2589","-0.0009","4.7417","416.2540","5.9244"
"47.4800","4.7798","16.2559","-0.0024","4.7437","416.1776","5.9270"
"47.5000","4.7820","16.2586","-0.0003","4.7460","416.2462","5.9298"
"47.5200","4.7841","16.2643","0.0043","4.7481","416.3921","5.9324"
"47.5400","4.7861","16.2679","0.0001","4.7501","416.4848","5.9350"
"47.5600","4.7882","16.2693","-0.0005","4.7521","416.5202","5.9375"
"47.5800","4.7901","16.2699","-0.0010","4.7541","416.5349","5.9399"
"47.6000","4.7918","16.2685","-0.0019","4.7558","416.4991","5.9421"
"47.6200","4.7938","16.2653","0.0032","4.7578","416.4190","5.9446"
"47.6400","4.7960","16.2658","0.0013","4.7599","416.4299","5.9472"
"47.6600","4.7980","16.2690","0.0000","4.7620","416.5126","5.9498"
"47.6800","4.8001","16.2723","-0.0009","4.7641","416.5972","5.9524"
"47.7000","4.8022","16.2750","-0.0018","4.7661","416.6655","5.9550"
"47.7200","4.8041","16.2767","0.0035","4.7681","416.7108","5.9574"
"47.7400","4.8058","16.2758","0.0015","4.7698","416.6873","5.9596"
"47.7600","4.8078","16.2726","0.0001","4.7717","416.6060","5.9620"
"47.7800","4.8099","16.2724","-0.0014","4.7739","416.6009","5.9647"
"47.8000","4.8120","16.2759","-0.0025","4.7760","416.6898","5.9673"
"47.8200","4.8142","16.2804","0.0036","4.7782","416.8048","5.9701"
"47.8400","4.8163","16.2845","0.0017","4.7803","416.9090","5.9727"
"47.8600","4.8182","16.2860","-0.0018","4.7822","416.9482","5.9750"
"47.8800","4.8198","16.2833","-0.0012","4.7838","416.8788","5.9771"
"47.9000","4.8217","16.2783","0.0003","4.7857","416.7509","5.9794"
"47.9200","4.8239","16.2777","0.0020","4.7879","416.7365","5.9822"
"47.9400","4.8260","16.2820","0.0008","4.7900","416.8450","5.9848"
"47.9600","4.8281","16.2864","-0.0003","4.7920","416.9588","5.9873"
"47.9800","4.8300","16.2883","0.0003","4.7940","417.0074","5.9898"
"48.0000","4.8319","16.2881","-0.0001","4.7959","417.0020","5.9921"
"48.0200","4.8337","16.2866","0.0001","4.7976","416.9637","5.9943"
"48.0400","4.8356","16.2843","0.0018","4.7996","416.9060","5.9968"
"48.0600","4.8379","16.2857","-0.0002","4.8018","416.9403","5.9996"
"48.0800","4.8400","16.2903","0.0002","4.8039","417.0590","6.0022"
"48.1000","4.8421","16.2942","-0.0006","4.8060","417.1579","6.0049"
"48.1200","4.8443","16.2971","-0.0028","4.8082","417.2319","6.0076"
"48.1400","4.8463","16.2999","0.0033","4.8103","417.3037","6.0102"
"48.1600","4.8481","16.3000","0.0029","4.8120","417.3067","6.0123"
"48.1800","4.8499","16.2960","-0.0012","4.8139","417.2036","6.0147"
"48.2000","4.8520","16.2936","-0.0031","4.8159","417.1437","6.0172"
"48.2200","4.8540","16.2944","-0.0003","4.8179","417.1622","6.0197"
"48.2400","4.8561","16.2967","0.0068","4.8201","417.2230","6.0224"
"48.2600","4.8583","16.3005","0.0002","4.8222","417.3199","6.0251"
"48.2800","4.8602","16.3034","-0.0037","4.8242","417.3947","6.0275"
"48.3000","4.8619","16.3024","-0.0007","4.8258","417.3687","6.0296"
"48.3200","4.8637","16.2979","0.0005","4.8276","417.2526","6.0318"
"48.3400","4.8658","16.2960","0.0040","4.8297","417.2052","6.0345"
"48.3600","4.8680","16.2994","-0.0008","4.8319","417.2906","6.0372"
"48.3800","4.8703","16.3056","-0.0030","4.8343","417.4497","6.0401"
"48.4000","4.8725","16.3122","0.0007","4.8364","417.6180","6.0428"
"48.4200","4.8743","16.3149","0.0012","4.8383","417.6885","6.0451"
"48.4400","4.8758","16.3113","0.0026","4.8398","417.5966","6.0470"
"48.4600","4.8776","16.3044","-0.0004","4.8416","417.4181","6.0493"
"48.4800","4.8799","16.3022","-0.0011","4.8438","417.3639","6.0521"
"48.5000","4.8821","16.3073","0.0024","4.8461","417.4929","6.0549"
"48.5200","4.8843","16.3140","-0.0011","4.8482","417.6662","6.0576"
"48.5400","4.8862","16.3178","-0.0013","4.8501","417.7620","6.0600"
"48.5600","4.8880","16.3171","0.0026","4.8520","417.7443","6.0622"
"48.5800","4.8897","16.3137","0.0019","4.8537","417.6574","6.0644"
"48.6000","4.8917","16.3102","-0.0023","4.8557","417.5673","6.0669"
"48.6200","4.8940","16.3114","-0.0043","4.8580","417.5995","6.0697"
"48.6400","4.8961","16.3173","0.0025","4.8601","417.7484","6.0724"
"48.6600","4.8982","16.3217","0.0056","4.8621","417.8626","6.0749"
"48.6800","4.9002","16.3232","-0.0007","4.8641","417.9004","6.0774"
"48.7000","4.9022","16.3232","-0.0029","4.8661","417.9011","6.0799"
"48.7200","4.9039","16.3223","-0.0011","4.8679","417.8771","6.0821"
"48.7400","4.9058","16.3193","0.0029","4.8697","417.7996","6.0844"
"48.7600","4.9079","16.3184","0.0042","4.8718","417.7781","6.0871"
"48.7800","4.9099","16.3210","-0.0023","4.8739","417.8437","6.0896"
"48.8000","4.9120","16.3237","-0.0043","4.8759","417.9142","6.0922"
"48.8200","4.9140","16.3260","0.0005","4.8780","417.9711","6.0947"
"48.8400","4.9160","16.3276","0.0036","4.8799","418.0138","6.0972"
"48.8600","4.9177","16.3277","0.0026","4.8817","418.0164","6.0994"
"48.8800","4.9195","16.3249","-0.0032","4.8835","417.9445","6.1016"
"48.9000","4.9217","16.3236","-0.0007","4.8856","417.9113","6.1043"
"48.9200","4.9238","16.3269","0.0035","4.8878","417.9963","6.1070"
"48.9400","4.9261","16.3320","-0.0007","4.8900","418.1271","6.1098"
"48.9600","4.9282","16.3372","0.0002","4.8922","418.2587","6.1125"
"48.9800","4.9303","16.3404","0.0008","4.8942","418.3410","6.1150"
"49.0000","4.9319","16.3393","-0.0007","4.8959","418.3124","6.1171"
"49.0200","4.9338","16.3342","-0.0001","4.8977","418.1813","6.1194"
"49.0400","4.9360","16.3319","-0.0008","4.8999","418.1241","6.1222"
"49.0600","4.9381","16.3357","0.0018","4.9021","418.2201","6.1249"
"49.0800","4.9402","16.3406","0.0012","4.9042","418.3457","6.1275"
"49.1000","4.9422","16.3430","-0.0002","4.9061","418.4066","6.1299"
"49.1200","4.9441","16.3425","0.0007","4.9081","418.3955","6.1323"
"49.1400","4.9459","16.3407","-0.0020","4.9098","418.3491","6.1345"
"49.1600","4.9478","16.3381","0.0014","4.9118","418.2832","6.1369"
"49.1800","4.9500","16.3385","0.0028","4.9139","418.2911","6.1396"
"49.2000","4.9520","16.3421","-0.0018","4.9160","418.3840","6.1422"
"49.2200","4.9541","16.3451","-0.0013","4.9180","418.4618","6.1448"
"49.2400","4.9562","16.3471","-0.0013","4.9201","418.5133","6.1474"
"49.2600","4.9583","16.3493","0.0030","4.9222","418.5700","6.1500"
"49.2800","4.9600","16.3504","0.0032","4.9240","418.5974","6.1522"
"49.3000","4.9618","16.3473","-0.0023","4.9258","418.5174","6.1544"
"49.3200","4.9638","16.3443","-0.0010","4.9278","418.4421","6.1569"
